../DeferredShading/Models/sponza/sponza.obj
0.0721095,0.701714,0.682988,50,4.04051,-5.50403,5.70932,-4.9098,1,60,200
0.0946417,0.635051,0.405569,50,3.8367,-4.26474,7.27097,-1.38271,1,60,200
0.196435,0.721648,0.888512,50,4.5649,-4.81676,6.41922,-4.74968,1,60,200
0.275406,0.963097,0.979894,50,4.80125,5.88523,6.80377,-4.88846,1,60,200
0.857248,0.532065,0.822354,50,4.48128,-10.6909,2.90538,-2.30282,1,60,200
0.169817,0.00835722,0.326035,50,2.70803,-11.1912,5.56526,4.1948,1,60,200
0.265193,0.589936,0.494996,50,3.69264,-7.2034,1.58502,-3.62342,1,60,200
0.32546,0.118864,0.415163,50,3.07437,3.3988,4.55997,-4.89578,1,60,200
0.173471,0.635914,0.053606,50,3.8394,10.2676,4.32099,4.70915,1,60,200
0.0572573,0.0244432,0.25398,50,2.37329,-9.56583,5.80006,-1.95989,1,60,200
0.597751,0.660611,0.963686,50,4.76016,-10.1055,0.873127,-4.3866,1,60,200
0.366726,0.113094,0.894838,50,4.58164,-5.96792,2.5498,1.43919,1,60,200
0.389749,0.602691,0.0371044,50,3.73391,7.02666,7.97523,3.4574,1,60,200
0.569017,0.708149,0.191814,50,4.05966,-0.942145,5.84115,-2.91974,1,60,200
0.875019,0.98727,0.466935,50,4.81983,-4.15591,7.59329,2.36547,1,60,200
0.588321,0.38436,0.842682,50,4.44179,1.95317,2.26763,-3.1426,1,60,200
0.227596,0.362877,0.0949008,50,2.86487,1.321,-0.015491,-1.66776,1,60,200
0.49154,0.951912,0.603364,50,4.73009,-4.69316,0.406046,-3.60418,1,60,200
0.0687081,0.499909,0.88504,50,4.55569,4.37681,3.31931,1.7032,1,60,200
0.207785,0.0507156,0.491596,50,3.35819,10.2169,7.40196,3.8287,1,60,200
0.620976,0.609901,0.00259937,50,3.79232,8.49115,8.71564,-4.15202,1,60,200
0.578789,0.514639,0.582088,50,3.66703,-9.4733,4.88925,1.51918,1,60,200
0.970762,0.0757818,0.468227,50,4.77814,-2.80561,7.50755,-2.2133,1,60,200
0.827103,0.80813,0.496079,50,4.39918,-6.68478,-0.561616,-1.15313,1,60,200
0.880818,0.544583,0.584101,50,4.54446,6.67505,6.52937,-1.11505,1,60,200
0.0289366,0.0597225,0.185409,50,2.00702,-7.79154,3.35879,3.39386,1,60,200
0.432027,0.440008,0.198111,50,3.16929,-0.505541,5.46837,4.5412,1,60,200
0.568977,0.531241,0.595579,50,3.71096,-2.73607,1.72805,-2.6188,1,60,200
