../DeferredShading/Models/sponza/sponza.obj
0.648923,0.777891,0.28545,20,4.9561,-7.34053,7.75541,3.99585,1,60,150
0.250516,0.349951,0.115951,20,3.26097,7.10477,2.22254,3.47505,1,60,150
0.698899,0.17431,0.45497,20,4.68764,10.3385,4.7446,-1.97968,1,60,150
0.064403,0.806564,0.934188,20,5.4498,9.04544,9.95251,-1.64191,1,60,150
0.77812,0.924026,0.506237,20,5.41902,5.04731,8.28989,-3.15895,1,60,150
0.0793459,0.854659,0.33521,20,5.20423,10.5598,9.65733,-1.93806,1,60,150
0.965264,0.0891163,0.744444,20,5.54291,6.60736,4.59249,3.89384,1,60,150
0.232422,0.957914,0.663853,20,5.52102,4.41731,3.75649,-4.34315,1,60,150
0.674941,0.543822,0.936467,20,5.45668,-10.1724,7.74629,-4.46556,1,60,150
0.481204,0.528767,0.826545,20,5.1147,1.32088,5.18978,3.80885,1,60,150
0.44631,0.0622761,0.321024,20,3.70735,-6.64781,2.55502,-3.20802,1,60,150
0.539281,0.693866,0.300434,20,4.67004,-4.10714,5.61374,2.76775,1,60,150
0.156029,0.103332,0.921721,20,5.41202,8.39012,7.47504,4.36728,1,60,150
0.343572,0.832519,0.072027,20,5.13385,1.712,0.521622,-1.45273,1,60,150
0.45164,0.374953,0.924005,20,5.41896,10.7513,5.61014,1.40357,1,60,150
0.802287,0.306164,0.245712,20,5.03623,-9.86411,2.27924,3.47894,1,60,150
0.402833,0.957945,0.73096,20,5.52112,5.95614,4.35621,2.33609,1,60,150
0.649301,0.0523248,0.181777,20,4.51128,-7.18027,4.33117,-3.71893,1,60,150
0.703533,0.632991,0.794235,20,5.00992,3.17387,8.45033,-3.1244,1,60,150
0.124182,0.996695,0.937745,20,5.63557,-0.735356,-0.302232,0.18104,1,60,150
0.10534,0.865039,0.496729,20,5.23691,-6.72219,3.67008,-1.29952,1,60,150
0.694382,0.217372,0.586226,20,4.67185,-7.87463,3.78247,2.09018,1,60,150
0.702558,0.504562,0.607812,20,4.7004,0.790478,5.40465,-3.19009,1,60,150
0.163975,0.670433,0.0434692,20,4.58722,-6.2915,4.79997,-2.50777,1,60,150
0.507142,0.674569,0.500563,20,4.60194,-6.21634,9.09432,4.02748,1,60,150
0.526979,0.185824,0.299089,20,4.0451,-7.83233,5.69372,3.63839,1,60,150
0.256849,0.795027,0.173065,20,5.01251,11.2268,2.78224,4.38617,1,60,150
0.484807,0.776877,0.0594993,20,4.95274,7.02948,6.17975,1.67559,1,60,150
0.20769,0.445757,0.04783,20,3.70493,3.24501,8.06196,-2.68883,1,60,150
0.681405,0.311091,0.635812,20,4.62617,8.68746,7.38747,3.32476,1,60,150
0.662639,0.165862,0.0421282,20,4.55935,4.59834,8.16838,4.09267,1,60,150
0.721813,0.850621,0.441878,20,5.19146,7.58233,2.50343,-2.04661,1,60,150
0.733041,0.757693,0.0424552,20,4.8888,-6.5173,4.7324,4.1772,1,60,150
0.551581,0.894152,0.811416,20,5.32754,-6.96773,3.77544,2.06728,1,60,150
0.405177,0.240597,0.815205,20,5.07816,-11.1853,3.60419,4.98699,1,60,150
0.0173052,0.386103,0.603209,20,4.34124,-5.84565,6.29062,-3.88454,1,60,150
0.616667,0.158141,0.279221,20,4.39154,-3.45096,9.70374,2.00469,1,60,150
0.0158217,0.557589,0.834998,20,5.14178,-0.974842,2.69375,2.99392,1,60,150
0.34555,0.495434,0.409924,20,3.91633,-6.4741,7.10636,-2.66377,1,60,150
0.795527,0.614666,0.56246,20,5.01415,5.19897,6.84618,-3.88855,1,60,150
0.0262225,0.372088,0.175472,20,3.36846,10.8174,9.65032,3.71042,1,60,150
0.388762,0.82972,0.362058,20,5.12489,-3.27195,5.49483,-4.94752,1,60,150
0.592447,0.0197568,0.066316,20,4.30061,10.5467,3.21259,-3.97991,1,60,150
0.932551,0.685346,0.0644815,20,5.44486,-3.89131,4.74762,4.95409,1,60,150
0.933511,0.468085,0.556464,20,5.44776,-2.09799,9.52344,-1.20177,1,60,150
0.140068,0.775311,0.204104,20,4.94755,4.46383,4.49102,1.37136,1,60,150
0.546348,0.880577,0.496064,20,5.28547,-2.15959,6.18787,-3.62653,1,60,150
0.595258,0.0499643,0.508476,20,4.31126,5.64428,3.83017,3.56303,1,60,150
0.987922,0.589213,0.755476,20,5.60985,-3.1856,3.05462,-4.36892,1,60,150
0.858265,0.617976,0.387179,20,5.21561,0.787756,0.0424006,-2.92122,1,60,150
0.626194,0.00830975,0.736767,20,4.81813,0.952087,3.61453,-1.69937,1,60,150
0.586822,0.243757,0.310047,20,4.27923,7.81066,4.75754,-4.82625,1,60,150
0.634266,0.113183,0.326681,20,4.45649,9.40259,4.11713,-2.50795,1,60,150
0.390038,0.0911876,0.904447,20,5.35924,9.94566,9.66742,-3.37286,1,60,150
0.99479,0.175776,0.793107,20,5.63,1.847,5.97111,2.9451,1,60,150
